clip_id,label,spectral_centroid,spectral_bandwidth,spectral_contrast,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,cqt_1,cqt_2,cqt_3,cqt_4,cqt_5,cqt_6,cqt_7,cqt_8,cqt_9,cqt_10,cqt_11,cqt_12
103074-7-0-1,jackhammer,2412.0309262220344,2091.3508645462985,15.087958603220558,-136.64838,61.38506,4.3420434,14.868979,-11.256066,12.780431,-2.37154,12.904442,-5.795889,3.0310466,-0.67281395,3.8741095,3.423887,0.8136844,0.7533831,0.75010866,0.846211,0.5072306,0.4826929,0.56755924,0.5360054,0.7349813,0.6574725,0.6767351,0.5688661
159738-8-0-2,siren,1161.9504167217376,1041.6881921492154,19.1159425288381,-689.44464,149.63521,6.9184666,-10.37674,8.834834,17.638134,0.1060339,4.231356,14.749662,9.097844,-9.652357,-1.2839489,-1.3110207,0.4704212,0.44344556,0.4351849,0.39558464,0.37119582,0.41100687,0.48498964,0.48730493,0.48622188,0.47370386,0.45159847,0.40981132
197318-6-3-0,gun_shot,446.3100099002327,978.5327310970507,18.656146568033506,-540.72577,20.346653,3.213436,-2.965205,-1.8478234,2.571529,6.84456,7.7155013,6.855719,6.1698093,5.8407917,8.129616,4.8656473,0.8480689,0.93285894,0.79890233,0.6804488,0.59254616,0.65076286,0.5860093,0.56869364,0.47641933,0.4650319,0.4525522,0.42819902
194732-9-0-191,street_music,1533.6491924538232,1326.2612799631506,21.723251248912966,-311.89023,80.83895,-9.986365,12.3265505,5.7416377,27.503191,34.89533,5.085431,-21.105057,-9.392624,11.015466,24.770945,-2.2588797,0.46995038,0.3438018,0.550152,0.5182275,0.1688928,0.28526044,0.16518794,0.15978682,0.246934,0.1666372,0.16366395,0.3410369
180937-7-4-3,jackhammer,1418.8270558513634,1531.736260100869,16.046242273089653,-60.188625,110.309006,-31.67399,15.698607,7.1275215,10.875478,-5.456498,9.745055,10.811176,-1.6655937,-7.902043,2.2226152,-0.17720567,0.6187169,0.30144653,0.67163765,0.32760027,0.23948465,0.30863994,0.4958476,0.9924968,0.55427754,0.58884495,0.34797087,0.4163857
105415-2-0-8,children_playing,1484.3553766239265,1442.4872655588874,18.959045896581813,-209.6074,108.960655,-37.192337,7.214194,-9.7437,-9.207551,-18.2098,-8.4095955,-11.561435,-9.446909,-10.772541,-3.290143,-5.5032387,0.6738239,0.67162275,0.620799,0.54595816,0.5452111,0.64498,0.57862586,0.54695994,0.53980416,0.58665144,0.6284959,0.674929
180937-7-4-2,jackhammer,1384.369465476079,1534.0115810207835,15.977736535730982,-61.78682,111.61612,-29.222006,11.950284,7.0210304,13.404189,-5.3997035,11.152071,11.321963,-2.9178443,-7.4613867,3.1471214,1.952861,0.71650755,0.3552209,0.6602158,0.5037531,0.26039925,0.30997506,0.49001184,0.893528,0.8895824,0.63766235,0.44073823,0.37852487
165645-4-3-0,drilling,2678.4542325163034,1648.1074252704498,21.321283793689254,-231.47464,22.280277,-49.91181,-9.111791,-70.14235,-22.300402,-9.0317,-20.835789,-13.838,2.8350844,-27.193533,4.357658,-29.261204,0.34357122,0.41815645,0.4165142,0.6263982,0.830625,0.773346,0.80929005,0.57825184,0.38588688,0.3146555,0.511018,0.4172559
159738-8-0-3,siren,1183.4998807761965,1014.3920344962371,19.32556481088188,-681.0228,150.71973,-1.8203989,-14.088532,13.364775,19.678339,-1.142287,2.3359456,15.238016,10.849,-9.965131,-3.7994137,-2.1452985,0.43584645,0.42703217,0.42884395,0.40185922,0.399682,0.38899112,0.45087507,0.49558613,0.47838226,0.4685348,0.45452526,0.3649202
155310-3-0-0,dog_bark,1289.6836645400992,854.4264445537478,22.534295650043845,-273.49292,79.86556,-62.304268,-34.859436,-46.053234,-17.49029,-12.23717,-9.113038,-5.8347926,11.626132,4.731337,-16.412527,9.618205,0.3635323,0.45116296,0.4307877,0.2489505,0.2874331,0.2272286,0.2741776,0.33059314,0.3493938,0.27477002,0.25666726,0.25449714
103074-7-0-0,jackhammer,2375.8380826379457,2052.2348747494634,15.230679569019946,-131.72574,65.00316,2.9651937,12.424902,-11.897382,11.13838,-6.8881025,10.335866,-7.377248,2.3299627,-2.9806635,3.6553679,2.2879415,0.81218386,0.7640661,0.80414724,0.74441236,0.6009403,0.53195435,0.5874565,0.5165908,0.605922,0.6491438,0.69646794,0.62162095
182800-2-2-2,children_playing,1141.8447639062915,1610.2297459697031,16.56464663123844,-261.87607,102.58587,-7.5003457,20.104515,-1.189492,10.496351,1.3169935,8.419919,10.218768,12.395982,7.412851,9.619838,4.435328,0.852217,0.8210637,0.7011794,0.5856791,0.7161818,0.6592279,0.5079411,0.522832,0.51219296,0.5291015,0.4283754,0.35099903
147764-4-8-0,drilling,1552.960679653434,1718.081910422232,16.345134344832314,-346.93015,103.946236,-7.4988556,29.100935,1.3172886,11.629416,6.370859,8.559661,8.842923,-5.9007716,14.546716,-11.544737,16.606184,0.50717896,0.46726626,0.63865674,0.96503603,0.53500694,0.4751521,0.5858754,0.48060277,0.71965384,0.473012,0.47235444,0.4557059
180937-7-3-14,jackhammer,2914.7526776799077,2208.7828153373075,16.416253797928857,31.339748,33.415764,-14.111829,15.194027,12.641711,7.2310424,0.721756,4.7856264,8.482783,1.349461,-6.1508956,0.28403214,-7.2576394,0.98179835,0.9079496,0.4677322,0.3934653,0.4452959,0.38279608,0.45635945,0.458781,0.41505095,0.4449368,0.4221328,0.38841653
164053-8-3-0,siren,947.5999181360631,1042.7477716405429,18.421321150339843,-465.55127,152.79427,-26.154657,29.6418,-8.483076,6.500911,-6.6534977,10.975576,9.200209,5.7316008,10.205865,5.2056603,6.381765,0.3856565,0.4929096,0.54073405,0.43450195,0.36993068,0.4382971,0.3865949,0.44443992,0.39302197,0.40920964,0.95965713,0.45308596
180937-7-3-28,jackhammer,2645.2341410896415,2244.0874599133112,16.58156661247784,21.879583,52.419785,-9.216723,11.058911,13.427143,-0.09522688,-2.5521986,2.5768168,9.025021,1.9433856,-9.589389,-1.8387009,-8.389424,0.99320865,0.8091893,0.4812392,0.40480146,0.42482537,0.41192934,0.515733,0.50611675,0.490105,0.43791455,0.4743831,0.40373614
113205-5-1-6,engine_idling,319.8463774938851,839.8274650023079,17.125974176565872,-389.60825,151.64594,66.45006,48.26586,32.688175,28.906147,13.022121,16.511675,2.3782363,10.847875,-1.9565654,8.530586,-3.1422865,0.3708312,0.09497158,0.14008924,0.3632186,0.15750441,0.16403188,0.47502944,0.263492,0.24069318,0.26303363,0.26990482,0.99881685
182800-2-0-0,children_playing,1283.5249703732031,1631.352507120053,17.221545030359476,-248.33565,90.312355,-10.211026,24.702978,2.9333558,14.354326,4.15584,12.902489,9.835929,12.609817,6.861713,7.8135886,5.847959,0.6929216,0.6586281,0.7217491,0.66590416,0.7495965,0.6142845,0.65889966,0.5426805,0.5313078,0.6277262,0.5191165,0.45244858
26270-9-0-3,street_music,1598.1176100640075,1608.789808913171,16.825089337975605,13.156856,101.20762,-23.103378,15.52465,-10.977153,2.9457018,-5.9292436,1.2029599,-4.8379083,-0.024063686,-11.324379,-3.910938,-9.358809,0.42631912,0.45540008,0.593567,0.5966784,0.6450236,0.87065554,0.56094897,0.6022621,0.5753892,0.6407865,0.6307429,0.44541967
138015-3-0-5,dog_bark,1128.5731482580222,1431.346400203122,17.74261230434761,-342.00064,110.22432,-13.236547,29.291136,17.4763,37.87001,1.8295263,3.9274597,16.774176,18.481787,-7.8699403,8.286275,16.226233,0.6827394,0.75250494,0.7898835,0.63232696,0.56793946,0.6363108,0.5968566,0.5959159,0.60086066,0.57913256,0.56431794,0.41062886
55020-4-0-13,drilling,4342.6144512250075,2119.8605181702424,16.804293342418433,-220.6399,-29.110386,29.508635,21.841377,21.097113,10.815757,5.066341,5.9992833,10.982345,3.0458767,4.953764,2.6342397,2.959844,0.57511103,0.584523,0.58718157,0.59455156,0.5453269,0.53562,0.60591716,0.7538205,0.61642766,0.6257969,0.548934,0.62857693
157867-8-0-12,siren,1965.022480774002,1285.1050248517677,25.42230981228935,-292.18143,48.01039,-36.28714,-7.629208,4.2763286,21.852913,3.2094254,-5.0099196,10.0189905,19.269323,-4.6994386,-21.264017,4.5546002,0.069072746,0.067187585,0.105427384,0.14528692,0.20924698,0.24761891,0.301073,0.2800212,0.14729461,0.1333148,0.16100276,0.12515903
180937-7-0-6,jackhammer,1509.8006136028039,1580.7411972032644,16.04997743865838,-67.62909,100.96448,-33.174526,27.410078,9.086958,10.795771,-3.076136,4.7267137,16.011015,1.6547229,-3.1574225,5.2452855,0.83675534,0.47637728,0.4040682,0.5888697,0.44374698,0.38068286,0.3677531,0.5759756,0.99860126,0.66246027,0.6846085,0.58952093,0.46279556
180937-7-1-11,jackhammer,1664.7910379868051,1662.121968240578,16.099207933376736,-59.88768,93.99328,-34.679607,17.696701,9.196727,11.588732,-2.0957558,1.4638674,11.339033,-2.0166035,-7.1439023,-2.1321368,-0.16058974,0.5860675,0.70405763,0.90385985,0.7603311,0.7363169,0.5007361,0.58849204,0.89348847,0.839101,0.75575256,0.6631744,0.52358925
69304-9-0-12,street_music,1730.592941720167,1658.3024388504102,18.585425297579896,-158.06517,83.38106,-11.23961,48.423435,-18.585062,32.01039,-6.6408005,3.7585702,-8.167166,-4.807641,-9.368047,-3.6648946,-10.433992,0.400984,0.44317552,0.52793723,0.5824906,0.7372597,0.3918184,0.3640517,0.4286261,0.5105946,0.6833526,0.4764145,0.52563167
55020-4-0-8,drilling,4520.966868119416,2018.2454807157155,16.3827650805496,-192.27066,-37.55817,29.063505,23.248226,14.475678,14.101656,5.566383,0.6362931,10.84305,1.7082934,2.782519,1.5017254,1.0180231,0.58506376,0.6299427,0.70389014,0.54845965,0.55537856,0.5548261,0.56280524,0.6572518,0.6149602,0.70274156,0.62721866,0.6134212
192124-2-0-3,children_playing,1663.8970945379965,1431.794790944901,17.750434376159646,-260.62308,98.51937,-45.668186,12.503306,1.3436956,13.588856,-4.90281,2.985157,-2.8406236,-0.30344525,7.3314996,11.895337,-1.7197196,0.65172595,0.6431077,0.7016065,0.6645963,0.5833541,0.5533204,0.56157565,0.55252886,0.6342593,0.6724162,0.587428,0.66147625
103074-7-4-4,jackhammer,2340.4946912340165,2205.109387483411,15.717170445609264,-149.51265,67.14701,21.662651,17.473911,-6.092927,4.5025654,-6.878813,11.389861,-10.1779175,0.0810317,-4.5797524,4.6136966,0.51982695,0.6502149,0.6348652,0.6286696,0.85958064,0.59436643,0.46138847,0.4619619,0.43012372,0.5901064,0.45825136,0.5807618,0.5915062
180937-7-2-4,jackhammer,1488.128415109939,1607.7368783217826,16.164170156870895,-80.39608,110.76709,-26.610493,12.923226,4.2885437,7.40097,2.1852562,6.505525,11.309688,0.07244683,-6.9891887,1.9164654,-7.0350447,0.5376175,0.4506579,0.8172422,0.45186323,0.522315,0.4748453,0.6682583,0.98672885,0.6622963,0.78664887,0.6137461,0.4924538
57320-0-0-32,air_conditioner,1533.087104049646,2004.6604686946744,16.285624250103517,-232.2765,65.23726,31.564764,53.721447,3.8399076,14.923621,5.8063054,17.185537,4.1656227,15.523953,-2.819309,18.819897,2.7213004,0.7336909,0.8573529,0.773032,0.7503844,0.70065945,0.7160906,0.50528175,0.52840704,0.36947054,0.4841169,0.63278836,0.5697254
134717-0-0-24,air_conditioner,803.916096834092,1084.3743015340428,18.42160292415363,-165.27252,167.78183,-5.925471,6.2748938,-6.2489805,-11.319217,-0.34589183,-4.8996053,-10.802994,-2.8741295,-15.025753,-17.23268,-24.848581,0.62947845,0.6193269,0.5732723,0.64337796,0.66580856,0.7554614,0.863279,0.78770673,0.75435436,0.7326473,0.67073745,0.65687037
134717-0-0-18,air_conditioner,807.5481001377276,1088.7254389718344,18.389257998048926,-166.29845,167.46605,-5.4091206,5.820271,-6.2728534,-11.188255,-0.25296685,-4.694805,-10.277406,-2.507697,-15.19121,-18.00294,-25.320711,0.62124544,0.5704715,0.54459226,0.6256783,0.69571245,0.74329823,0.84791553,0.8249367,0.720722,0.7744776,0.71745837,0.69210976
72579-3-0-4,dog_bark,1627.1086166695172,1687.8851663905682,16.97577754387778,-344.24527,57.964474,-23.293318,-16.216755,7.9284596,10.12794,-6.3257704,7.4954596,9.900324,7.5701656,9.619501,14.434557,11.869684,0.7118239,0.77983886,0.7564316,0.71415967,0.6342603,0.55468535,0.6063359,0.5651297,0.49449566,0.50716686,0.606249,0.6341252
130030-3-0-0,dog_bark,926.833172630406,1132.0764958294465,17.60955424955472,-290.43686,148.45673,1.4954628,-25.817259,-20.7588,-13.689412,-11.892098,-1.664455,-14.814287,-8.196996,-6.7013507,1.0162382,-3.107333,0.3124518,0.28334504,0.37050834,0.3446287,0.38710105,0.54048556,0.58043253,0.5200262,0.6155403,0.7297467,0.7321804,0.47944456
177621-0-0-147,air_conditioner,1154.0757563143518,1660.469825081491,16.218279893176714,-232.73265,128.97607,12.128028,12.364656,10.285303,15.30369,1.2562652,17.499754,-8.233467,16.3138,-9.921097,5.4922953,-3.1757362,0.58358836,0.53912646,0.5744016,0.46457168,0.5001644,0.5230937,0.72388077,0.7785241,0.5330433,0.55296594,0.57942,0.9154731
72579-3-0-0,dog_bark,1484.214803606713,1442.341605120548,17.55647759648823,-259.1379,90.22003,-42.031155,-33.987286,1.8631976,8.475917,-17.80496,-2.198832,1.8064544,2.272359,7.328773,16.456537,10.914738,0.6879261,0.7649974,0.7416423,0.7246128,0.6398766,0.57576334,0.6503697,0.5960992,0.60187525,0.5867548,0.54815906,0.49902838
134717-0-0-20,air_conditioner,838.171874251641,1109.149794120827,18.53562906231697,-168.44429,164.32634,-8.557332,3.7172797,-8.191806,-12.278802,-0.037455305,-4.427055,-11.025448,-2.9833417,-15.137851,-17.825115,-25.373798,0.5890778,0.65369594,0.5794952,0.61912036,0.6881738,0.7938151,0.82912034,0.8040858,0.7058862,0.7534407,0.7370939,0.60510415
180937-7-2-0,jackhammer,1646.0918658783771,1668.1809730117482,16.55281092050166,-57.5097,100.86416,-34.291145,4.1443553,4.7871456,13.622754,4.3827033,4.401346,9.969112,-1.38161,-3.1316185,-1.339641,-8.454588,0.5123021,0.49102524,0.80802834,0.53858566,0.48941696,0.5071441,0.69812477,0.98212224,0.6983129,0.7736411,0.6278066,0.4937825
57320-0-0-36,air_conditioner,1391.9198309467415,1932.295252969451,15.972324010901565,-233.0929,76.43052,21.31146,49.549618,15.912152,11.6304,5.5901017,20.553032,2.405726,18.22386,-4.7639127,19.709461,2.923202,0.88489306,0.73599887,0.68239045,0.5870392,0.71926695,0.8374307,0.45556748,0.4644797,0.32344973,0.5044935,0.6440431,0.5920329
57320-0-0-22,air_conditioner,1851.9902868673698,1945.2555481686425,16.362865253208255,-184.59583,58.988422,-3.566057,55.626602,16.659842,14.09854,10.185194,10.52024,-1.4934901,23.359495,-9.572211,24.633205,2.145806,0.62530345,0.7513154,0.8069651,0.67408574,0.88681453,0.75469655,0.5419969,0.5015726,0.5440566,0.6189927,0.61733925,0.6006146
193394-3-0-4,dog_bark,1754.5431972479923,1461.8924571795283,17.387653244754166,-404.02798,75.61604,-4.4684134,-10.690192,-3.9333084,-2.8952198,0.4647855,5.44638,6.23025,3.124446,-0.44867748,1.9980825,6.6987066,0.6397764,0.76644033,0.7915644,0.65750355,0.65151656,0.53654003,0.4874613,0.49023145,0.53464746,0.5050673,0.6050643,0.510943
203356-3-0-0,dog_bark,952.5496667925532,1116.2551913704365,16.71402919948593,-278.97778,167.17703,-14.213265,13.438305,2.1049802,7.5063224,-0.6479737,1.8017887,-7.097904,-2.733892,-6.5445185,1.5244693,-1.4481276,0.6780793,0.56546587,0.5222136,0.74411786,0.8918299,0.68757385,0.51662624,0.5477088,0.60496044,0.57161707,0.6198383,0.7808181
103074-7-4-0,jackhammer,2572.1238503711315,2103.2249966699887,15.661848813774885,-127.63539,52.963776,4.3022413,15.994334,-13.065775,5.603216,-6.9515095,15.159976,-3.4265919,1.622848,-0.121152185,6.4645586,-1.5676751,0.6904135,0.80810803,0.70374155,0.64976907,0.62271345,0.61869395,0.5941714,0.56442666,0.5408541,0.5363567,0.7041328,0.7985166
192124-2-0-7,children_playing,1583.389536542423,1425.6207130770201,19.627725360778253,-264.21265,93.06517,-27.987883,1.4355407,-0.8289041,18.294819,5.423757,2.0160193,-1.5400594,0.7866842,10.907937,15.651946,2.4695451,0.40567353,0.5150532,0.7139389,0.45349485,0.37265956,0.36994106,0.44616687,0.4457008,0.3765147,0.38898617,0.34265468,0.38229418
180937-7-1-15,jackhammer,1287.2452046050007,1566.861153247713,16.229881012033353,-151.20715,116.276726,-8.9296255,25.26076,0.73348975,6.9227037,10.208991,-0.9553684,4.5986824,0.9503949,-1.9609658,-0.8369746,-3.115026,0.42591769,0.5674036,0.6691305,0.46631098,0.3870686,0.410506,0.40990305,0.9935006,0.5771469,0.5779666,0.49694857,0.3977703
180937-7-0-2,jackhammer,1525.384289110618,1599.041843061703,16.05378934774029,-55.57858,100.68692,-27.728848,24.218706,3.6771631,10.450107,-5.228389,2.582084,13.805907,2.3612728,-1.7582334,2.9311712,0.24168207,0.43839982,0.37325728,0.6350646,0.4019011,0.3788257,0.3304356,0.4998921,0.9468895,0.6757956,0.6967257,0.4467744,0.34368747
99180-9-0-0,street_music,1123.822198551597,917.817460296262,18.341328885907615,-306.97488,184.68378,-80.62649,32.431637,-17.29948,-29.332054,11.06622,-27.209284,4.802507,-3.3640265,-16.1239,11.408211,-18.258032,0.44042033,0.37117496,0.9163995,0.5444869,0.33013037,0.3640658,0.39989802,0.65774065,0.39358866,0.37915367,0.29323465,0.58226496
157867-8-0-16,siren,1897.5311184496793,1323.200041383448,24.998033460857105,-273.9073,46.22558,-40.041637,-14.62328,-3.5820343,21.141193,13.797703,5.003062,4.4526553,5.2805514,-5.6893964,-6.484449,1.5208789,0.13454084,0.13438365,0.16693637,0.19014736,0.14385426,0.10917733,0.19533196,0.27496475,0.15444766,0.13433406,0.16642728,0.16878234
138015-3-0-1,dog_bark,1288.0510484632703,1670.1365953278312,16.856193223657083,-290.5158,106.21501,5.100701,25.92472,21.503786,23.896193,-1.2577199,7.1880093,16.701792,11.786574,-5.3920016,11.611366,6.283191,0.3947208,0.30531266,0.31749073,0.38640332,0.3880646,0.6090637,0.44180197,0.34038588,0.41199577,0.27171162,0.23519973,0.24152191
113205-5-1-2,engine_idling,337.81974893743586,854.8398662042764,17.506799003824526,-380.98837,152.43658,61.866867,46.988476,30.675833,27.156693,14.134738,16.234539,2.9364724,11.67206,-0.40763843,6.2619944,-2.1254244,0.2718273,0.08283634,0.1425233,0.3725435,0.15124767,0.18387404,0.4802473,0.22493215,0.23954786,0.2377949,0.25918254,1.0
17592-5-1-1,engine_idling,712.8311093862093,1290.2193577568041,16.724259836572745,-217.97227,120.68937,-4.8293767,38.75505,8.813591,8.823634,-3.2261758,5.4723296,10.888306,9.65429,11.375759,19.047844,2.6880226,0.1634885,0.10872485,0.11186376,0.17996062,0.15777908,0.120816216,0.14896032,0.10419925,0.97864676,0.79902637,0.09300461,0.091172695
180937-7-3-10,jackhammer,2949.138520759121,2249.197341788071,16.70024161955219,21.545912,31.977264,-10.977208,11.857132,5.9142394,3.2731144,5.189257,3.8748758,5.1330357,1.0834299,-6.135715,0.8990043,-6.2012286,1.0,0.4581177,0.27760902,0.27021232,0.29062968,0.2702704,0.29895288,0.39585385,0.32510722,0.31115243,0.32388312,0.28349364
46669-4-0-10,drilling,3600.2343538655614,2386.1449723005508,16.923622162581616,-155.01173,12.80442,31.674332,11.674999,-6.5640993,-1.5374737,-12.332829,4.894007,-11.581595,-6.2619615,-15.456209,-6.602354,-5.373113,0.37167895,0.39309296,0.402324,0.43282777,0.505901,0.7175225,0.78898746,0.53272486,0.41764504,0.39308387,0.40645686,0.4159976
137156-9-0-5,street_music,1427.044414308745,1829.7611056621186,18.476015051290418,-195.30109,95.19536,5.4992332,-6.7637258,-10.588418,-9.888374,-26.46944,-18.091995,-24.740597,-15.605094,-19.154232,-15.259423,-20.85491,0.37143007,0.37738368,0.5538622,0.42373547,0.29098055,0.39072698,0.58115685,0.7448228,0.63154435,0.6754363,0.4450418,0.32882848
161702-9-0-6,street_music,1089.708700958172,1384.881339410849,19.848683402073423,-269.51044,110.70953,-3.5097005,28.718884,-7.4851847,8.359152,-0.543406,-1.3263507,-8.499903,-5.024191,-9.912693,-3.3642185,-11.551755,0.9583899,0.33846128,0.38538533,0.29301608,0.26821533,0.34937546,0.5117788,0.70929354,0.32187712,0.24800506,0.23613504,0.52535045
31840-3-0-0,dog_bark,1903.8322764748862,1751.5750629328695,20.571642332056797,-179.53714,19.322638,-74.32744,-41.137375,-46.231987,-1.2386334,-12.52861,15.685238,5.4448957,12.954384,5.5971713,13.566351,-10.021262,0.4679027,0.48744163,0.48539335,0.54750085,0.6410302,0.8128235,0.6219021,0.55725664,0.53211063,0.50561655,0.49635532,0.51287216
180937-7-4-6,jackhammer,1469.9953107805654,1663.3440831586045,16.310548592321734,-57.73103,105.388176,-14.882024,15.35655,-0.8586027,9.928604,0.008871381,6.297863,9.159843,-1.6444504,-3.8776214,2.8279462,-3.7146983,0.6057864,0.26634723,0.38472286,0.35233298,0.23951077,0.24225853,0.3187584,0.53122956,0.5146708,0.42428723,0.40015408,0.6344933
174276-7-3-0,jackhammer,3248.281918045215,2332.202418628748,15.86886521561111,-84.368576,19.90407,6.2970057,16.450987,10.585211,10.8426485,2.21512,10.681955,-4.9084315,16.308031,7.249149,9.021379,2.4204307,0.43710035,0.5239228,0.29266903,0.26695746,0.52860254,0.24416187,0.30203366,0.24597968,0.22596373,0.91359967,0.5695586,0.7442838
51022-3-30-4,dog_bark,2777.9164530349863,1221.6172740733136,21.079746059216156,-257.50577,14.186619,-3.119363,90.689835,-62.999107,26.72666,40.765472,-19.247023,14.327433,14.300168,-23.923666,23.524714,-16.832617,0.43142584,0.4857286,0.55746275,0.57258195,0.6128349,0.6079841,0.6976082,0.80380625,0.6387269,0.5008522,0.42603326,0.42377663
159738-8-0-7,siren,1189.5072175476284,1040.5415402846356,18.989628322355628,-648.0567,153.05592,-10.434908,-10.674876,12.065164,17.418932,5.8069773,1.832077,13.061082,8.459313,-9.540453,-0.9397565,-1.0698196,0.46158332,0.54090667,0.49424082,0.44987208,0.44710654,0.4847933,0.4670067,0.5231905,0.5567222,0.4825043,0.4377371,0.3991541
